Saison;Num_match;Competition;dom_ext;Gagne_perdu;Adveresaire;Capitaine;Starter/bench;Joueur;Minutes;Secondes;Secondes(minutes);Tps_jeu_decimal;Tirs_marques;Tirs_tentes;%Tirs;2pts_marques;2pts_tentes;%2pts;3pts_marques;3pts_tentes;%3pts;LF_marques;LF_tentes;%LF;Pts_apres_balles_perdues;Points_int;Point_2eme_chance;Points_CA;Points_banc;Ecart_max;Serie_max;Pts;RO;RD;RT;PD;BP;INT;CT;CTS;F;FPR;+/-;EVAL;N°;JOUEUR
23-24;1/16 de finale;Coupe de France;Exterieur;Victoire;Strasbourg Illkirch-Graffenstaden;;Starter;K. Coulibaly;19;56;0,93;19,93;2;5;0,4;2;4;0,5;0;1;0;3;4;0,75;;;;;;;;7;1;5;6;0;1;0;0;0;4;5;13;8;1;K. Coulibaly
23-24;1/16 de finale;Coupe de France;Exterieur;Victoire;Strasbourg Illkirch-Graffenstaden;;Starter;M. Akoa Makani;29;46;0,77;29,77;7;12;0,583333333;5;8;0,625;2;4;0,5;0;1;0;;;;;;;;16;0;4;4;6;5;1;0;0;1;2;14;16;8;M. Akoa Makani
23-24;1/16 de finale;Coupe de France;Exterieur;Victoire;Strasbourg Illkirch-Graffenstaden;;Starter;J. Muzet;24;42;0,7;24,7;3;7;0,428571429;3;6;0,5;0;1;0;2;2;1;;;;;;;;8;0;2;2;4;5;0;0;0;5;2;-4;5;21;J. Muzet
23-24;1/16 de finale;Coupe de France;Exterieur;Victoire;Strasbourg Illkirch-Graffenstaden;Capitaine;Starter;C. Chabrier;31;17;0,28;31,28;1;3;0,333333333;0;2;0;1;1;1;2;2;1;;;;;;;;5;0;0;0;3;2;2;0;0;1;4;5;6;25;C. Chabrier(C)
23-24;1/16 de finale;Coupe de France;Exterieur;Victoire;Strasbourg Illkirch-Graffenstaden;;Starter;M. Djaldi-Tabdi;27;34;0,57;27,57;6;10;0,6;4;6;0,666666667;2;4;0,5;1;3;0,333333333;;;;;;;;15;0;4;4;0;3;0;0;1;4;4;17;10;33;M. Djaldi-Tabdi
23-24;1/16 de finale;Coupe de France;Exterieur;Victoire;Strasbourg Illkirch-Graffenstaden;;Banc;N. Desset;14;40;0,67;14,67;1;3;0,333333333;1;2;0,5;0;1;0;0;0;;;;;;;;;2;0;2;2;1;2;1;0;0;3;3;7;2;9;N. Desset
23-24;1/16 de finale;Coupe de France;Exterieur;Victoire;Strasbourg Illkirch-Graffenstaden;;Banc;S. Diarra;7;31;0,52;7,52;0;0;;0;0;;0;0;;1;2;0,5;;;;;;;;1;1;1;2;1;1;0;0;0;1;1;-11;2;17;S. Diarra
23-24;1/16 de finale;Coupe de France;Exterieur;Victoire;Strasbourg Illkirch-Graffenstaden;;Banc;N. Guillaume;19;35;0,58;19,58;2;4;0,5;2;3;0,666666667;0;1;0;0;0;;;;;;;;;4;1;0;1;2;0;2;0;0;0;0;2;7;20;N. Guillaume
23-24;1/16 de finale;Coupe de France;Exterieur;Victoire;Strasbourg Illkirch-Graffenstaden;;Banc;D. Balayera;24;59;0,98;24,98;2;8;0,25;1;5;0,2;1;3;0,333333333;4;4;1;;;;;;;;9;1;9;10;4;2;0;2;0;3;2;-3;17;77;D. Balayera
23-24;1/16 de finale;Coupe de France;Exterieur;Victoire;Strasbourg Illkirch-Graffenstaden;;Banc;TOTAUX EQUIPE;;;;;24;52;0,461538462;18;36;0,5;6;16;0,375;13;18;0,722222222;17;20;5;16;16;11;8;67;6;28;34;21;21;6;2;1;22;23;0;76;;TOTAUX EQUIPE
23-24;1/8 de finale;Coupe de France;Domicile;Defaite;Bourges;;Starter;K. Traylor;34;31;0,52;34,52;3;13;0,230769231;0;4;0;3;9;0,333333333;0;0;;;;;;;;;9;1;3;4;4;0;0;0;1;2;0;-24;7;4;K. Traylor
23-24;1/8 de finale;Coupe de France;Domicile;Defaite;Bourges;;Starter;M. Akoa Makani;28;1;0,02;28,02;7;14;0,5;5;11;0,454545455;2;3;0,666666667;4;4;1;;;;;;;;20;1;2;3;4;4;0;0;0;2;4;0;16;8;M. Akoa Makani
23-24;1/8 de finale;Coupe de France;Domicile;Defaite;Bourges;;Starter;S. Thomas;27;36;0,6;27,6;10;18;0,555555556;10;18;0,555555556;0;0;;1;3;0,333333333;;;;;;;;21;3;4;7;2;1;0;1;0;1;6;-15;20;20;S. Thomas
23-24;1/8 de finale;Coupe de France;Domicile;Defaite;Bourges;Capitaine;Starter;C. Chabrier;27;11;0,18;27,18;1;3;0,333333333;1;2;0,5;0;1;0;2;2;1;;;;;;;;4;0;3;3;6;1;2;0;0;3;4;0;12;25;C. Chabrier(C)
23-24;1/8 de finale;Coupe de France;Domicile;Defaite;Bourges;;Starter;M. Djaldi-Tabdi;20;53;0,88;20,88;0;4;0;0;2;0;0;2;0;0;0;;;;;;;;;0;0;3;3;0;1;0;0;1;5;0;-4;-2;33;M. Djaldi-Tabdi
23-24;1/8 de finale;Coupe de France;Domicile;Defaite;Bourges;;Banc;K. Coulibaly;20;17;0,28;20,28;1;3;0,333333333;0;1;0;1;2;0,5;3;4;0,75;;;;;;;;6;1;2;3;0;2;0;0;0;1;2;-1;4;1;K. Coulibaly
23-24;1/8 de finale;Coupe de France;Domicile;Defaite;Bourges;;Banc;N. Guillaume;1;27;0,45;1,45;0;1;0;0;1;0;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;-3;-1;7;N. Guillaume
23-24;1/8 de finale;Coupe de France;Domicile;Defaite;Bourges;;Banc;N. Desset;9;28;0,47;9,47;2;2;1;1;1;1;1;1;1;0;0;;;;;;;;;5;0;0;0;1;1;1;0;0;4;0;3;6;9;N. Desset
23-24;1/8 de finale;Coupe de France;Domicile;Defaite;Bourges;;Banc;S. Diarra;2;30;0,5;2,5;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;-5;0;17;S. Diarra
23-24;1/8 de finale;Coupe de France;Domicile;Defaite;Bourges;;Banc;K. Vilka;9;21;0,35;9,35;1;1;1;0;0;;1;1;1;0;2;0;;;;;;;;3;0;1;1;0;0;0;0;0;0;2;-5;2;35;K. Vilka
23-24;1/8 de finale;Coupe de France;Domicile;Defaite;Bourges;;Banc;D. Balayera;18;45;0,75;18,75;2;3;0,666666667;1;2;0,5;1;1;1;0;0;;;;;;;;;5;2;2;4;0;0;1;2;0;1;1;-11;11;77;D. Balayera
23-24;1/8 de finale;Coupe de France;Domicile;Defaite;Bourges;;Banc;TOTAUX EQUIPE;;;;;27;62;0,435483871;18;42;0,428571429;9;20;0,45;10;15;0,666666667;13;30;10;11;19;;8;73;8;22;30;17;12;4;3;2;21;19;0;75;;TOTAUX EQUIPE
23-24;1;Championat de France;Exterieur;Defaite;Charleville-Mézières;;Starter;K. Coulibaly;23;3;0,05;23,05;3;8;0,375;3;7;0,428571429;0;1;0;2;5;0,4;;;;;;;;8;4;2;6;2;0;0;0;0;1;6;-1;8;1;K. Coulibaly
23-24;1;Championat de France;Exterieur;Defaite;Charleville-Mézières;;Starter;K. Traylor;30;14;0,23;30,23;7;15;0,466666667;5;7;0,714285714;2;8;0,25;5;6;0,833333333;;;;;;;;21;0;2;2;4;2;3;0;0;1;6;-8;19;4;K. Traylor
23-24;1;Championat de France;Exterieur;Defaite;Charleville-Mézières;;Starter;S. Thomas;20;3;0,05;20,05;4;10;0,4;4;10;0,4;0;0;;1;2;0,5;;;;;;;;9;2;3;5;0;2;1;0;0;5;2;-18;6;20;S. Thomas
23-24;1;Championat de France;Exterieur;Defaite;Charleville-Mézières;Capitaine;Starter;C. Chabrier;19;58;0,97;19,97;1;4;0,25;0;1;0;1;3;0,333333333;1;2;0,5;;;;;;;;4;0;0;0;2;3;0;0;1;2;2;-12;-1;25;C. Chabrier(C)
23-24;1;Championat de France;Exterieur;Defaite;Charleville-Mézières;;Starter;K. Vilka;24;43;0,72;24,72;4;9;0,444444444;0;2;0;4;7;0,571428571;0;0;;;;;;;;;12;0;1;1;0;0;0;0;0;4;0;-4;8;35;K. Vilka
23-24;1;Championat de France;Exterieur;Defaite;Charleville-Mézières;;Banc;M. Akoa Makani;23;29;0,48;23,48;2;8;0,25;2;6;0,333333333;0;2;0;2;2;1;;;;;;;;6;0;1;1;3;4;6;0;0;1;2;-12;6;8;M. Akoa Makani
23-24;1;Championat de France;Exterieur;Defaite;Charleville-Mézières;;Banc;J. Muzet;21;36;0,6;21,6;2;4;0,5;1;2;0,5;1;2;0,5;0;0;;;;;;;;;5;1;3;4;1;1;2;1;0;1;0;-15;10;21;J. Muzet
23-24;1;Championat de France;Exterieur;Defaite;Charleville-Mézières;;Banc;M. Djaldi Tabdi;20;50;0,83;20,83;1;6;0,166666667;1;3;0,333333333;0;3;0;1;2;0,5;;;;;;;;3;0;5;5;1;2;1;0;1;4;1;-13;2;33;M. Djaldi Tabdi
23-24;1;Championat de France;Exterieur;Defaite;Charleville-Mézières;;Banc;D. Balayera;16;4;0,07;16,07;3;5;0,6;3;4;0,75;0;1;0;1;2;0,5;;;;;;;;7;1;2;3;2;0;0;0;0;1;1;-2;9;77;D. Balayera
23-24;1;Championat de France;Exterieur;Defaite;Charleville-Mézières;;Banc;TOTAUX EQUIPE;;;;;27;69;0,391304348;19;42;0,452380952;8;27;0,296296296;13;21;0,619047619;20;30;5;24;21;2;8;75;12;24;36;15;15;13;1;2;20;20;0;75;;TOTAUX EQUIPE
23-24;2;Championat de France;Domicile;Victoire;Tarbes;;Starter;K. Coulibaly;22;57;0,95;22,95;3;6;0,5;1;2;0,5;2;4;0,5;2;2;1;;;;;;;;10;0;2;2;0;1;2;0;1;3;1;6;10;1;K. Coulibaly
23-24;2;Championat de France;Domicile;Victoire;Tarbes;;Starter;K. Traylor;33;31;0,52;33,52;9;19;0,473684211;5;11;0,454545455;4;8;0,5;1;2;0,5;;;;;;;;23;1;1;2;5;3;1;0;3;1;3;12;17;4;K. Traylor
23-24;2;Championat de France;Domicile;Victoire;Tarbes;Capitaine;Starter;C. Chabrier;22;22;0,37;22,37;1;4;0,25;1;2;0,5;0;2;0;0;0;;;;;;;;;2;2;1;3;6;1;0;0;0;3;4;14;7;25;C. Chabrier(C)
23-24;2;Championat de France;Domicile;Victoire;Tarbes;;Starter;M. Djaldi-Tabdi;9;16;0,27;9,27;0;3;0;0;1;0;0;2;0;0;0;;;;;;;;;0;2;1;3;0;2;2;1;0;3;0;7;1;33;M. Djaldi-Tabdi
23-24;2;Championat de France;Domicile;Victoire;Tarbes;;Starter;K. Vilka;29;21;0,35;29,35;2;6;0,333333333;0;1;0;2;5;0,4;1;2;0,5;;;;;;;;7;2;3;5;1;1;1;0;1;3;1;16;8;35;K. Vilka
23-24;2;Championat de France;Domicile;Victoire;Tarbes;;Banc;M. Akoa Makani;21;3;0,05;21,05;2;5;0,4;1;3;0,333333333;1;2;0,5;1;3;0,333333333;;;;;;;;6;0;5;5;5;2;1;0;0;3;2;3;10;8;M. Akoa Makani
23-24;2;Championat de France;Domicile;Victoire;Tarbes;;Banc;S. Thomas;29;27;0,45;29,45;7;13;0,538461538;7;12;0,583333333;0;1;0;8;12;0,666666667;;;;;;;;22;6;6;12;1;1;0;0;0;5;8;14;24;20;S. Thomas
23-24;2;Championat de France;Domicile;Victoire;Tarbes;;Banc;J. Muzet;13;43;0,72;13,72;0;4;0;0;1;0;0;3;0;0;0;;;;;;;;;0;0;1;1;0;1;1;0;0;2;1;-9;-3;21;J. Muzet
23-24;2;Championat de France;Domicile;Victoire;Tarbes;;Banc;D. Balayera;18;20;0,33;18,33;3;5;0,6;2;2;1;1;3;0,333333333;0;0;;;;;;;;;7;0;2;2;0;1;0;0;0;1;0;-3;6;77;D. Balayera
23-24;2;Championat de France;Domicile;Victoire;Tarbes;;Banc;TOTAUX EQUIPE;;;;;27;65;0,415384615;17;35;0,485714286;10;30;0,333333333;13;21;0,619047619;25;20;10;7;35;20;9;77;16;23;39;18;14;8;1;5;24;20;0;83;;TOTAUX EQUIPE
23-24;3;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Starter;K. Coulibaly;13;13;0,22;13,22;1;3;0,333333333;1;2;0,5;0;1;0;1;1;1;;;;;;;;3;0;1;1;0;0;1;0;1;2;1;2;3;1;K. Coulibaly
23-24;3;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Starter;K. Traylor;32;15;0,25;32,25;6;13;0,461538462;3;6;0,5;3;7;0,428571429;2;4;0,5;;;;;;;;17;0;0;0;5;3;1;0;0;2;3;-21;11;4;K. Traylor
23-24;3;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Starter;S. Thomas;27;28;0,47;27,47;10;15;0,666666667;10;15;0,666666667;0;0;;6;6;1;;;;;;;;26;0;6;6;0;0;3;1;0;2;4;-16;31;20;S. Thomas
23-24;3;Championat de France;Exterieur;Defaite;Lattes Montpellier;Capitaine;Starter;C. Chabrier;20;30;0,5;20,5;1;5;0,2;1;2;0,5;0;3;0;2;4;0,5;;;;;;;;4;1;1;2;0;3;0;0;1;3;3;-4;-3;25;C. Chabrier(C)
23-24;3;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Starter;K. Vilka;28;12;0,2;28,2;1;7;0,142857143;0;3;0;1;4;0,25;2;2;1;;;;;;;;5;2;1;3;1;0;1;0;2;1;2;0;4;35;K. Vilka
23-24;3;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Banc;M. Akoa Makani;14;50;0,83;14,83;1;3;0,333333333;0;0;;1;3;0,333333333;1;2;0,5;;;;;;;;4;1;0;1;2;5;2;0;0;3;2;-6;1;8;M. Akoa Makani
23-24;3;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Banc;J. Muzet;23;26;0,43;23,43;2;5;0,4;2;2;1;0;3;0;3;4;0,75;;;;;;;;7;0;3;3;0;2;3;1;0;2;2;1;8;21;J. Muzet
23-24;3;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Banc;M. Djaldi-Tabdi;22;40;0,67;22,67;1;3;0,333333333;1;2;0,5;0;1;0;1;2;0,5;;;;;;;;3;1;2;3;2;3;0;0;0;4;1;0;2;33;M. Djaldi-Tabdi
23-24;3;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Banc;D. Balayera;17;25;0,42;17,42;1;2;0,5;1;1;1;0;1;0;2;2;1;;;;;;;;4;2;0;2;0;1;2;0;0;1;1;-6;6;77;D. Balayera
23-24;3;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Banc;TOTAUX EQUIPE;;;;;24;56;0,428571429;19;33;0,575757576;5;23;0,217391304;20;27;0,740740741;26;24;8;9;18;6;9;73;9;19;28;10;18;13;2;4;20;19;0;69;;TOTAUX EQUIPE
23-24;4;Championat de France;Domicile;Defaite;Bourges;;Starter;K. Traylor;31;34;0,57;31,57;3;10;0,3;2;4;0,5;1;6;0,166666667;2;2;1;;;;;;;;9;0;5;5;2;3;0;0;0;0;3;-13;6;4;K. Traylor
23-24;4;Championat de France;Domicile;Defaite;Bourges;;Starter;S. Thomas;23;16;0,27;23,27;2;9;0,222222222;2;9;0,222222222;0;0;;0;2;0;;;;;;;;4;1;3;4;0;1;1;1;0;3;2;-14;0;20;S. Thomas
23-24;4;Championat de France;Domicile;Defaite;Bourges;Capitaine;Starter;C. Chabrier;28;21;0,35;28,35;5;9;0,555555556;4;7;0,571428571;1;2;0,5;2;2;1;;;;;;;;13;0;1;1;2;1;2;0;1;2;2;-3;13;25;C. Chabrier(C)
23-24;4;Championat de France;Domicile;Defaite;Bourges;;Starter;M. Djaldi-Tabdi;24;59;0,98;24,98;4;9;0,444444444;4;7;0,571428571;0;2;0;0;0;;;;;;;;;8;5;1;6;2;0;0;0;0;3;3;-8;11;33;M. Djaldi-Tabdi
23-24;4;Championat de France;Domicile;Defaite;Bourges;;Starter;K. Vilka;16;43;0,72;16,72;1;3;0,333333333;1;1;1;0;2;0;0;0;;;;;;;;;2;0;0;0;0;0;1;0;1;0;0;-21;1;35;K. Vilka
23-24;4;Championat de France;Domicile;Defaite;Bourges;;Banc;K. Coulibaly;18;40;0,67;18,67;4;9;0,444444444;4;8;0,5;0;1;0;0;0;;;;;;;;;8;2;2;4;0;1;0;0;0;3;2;-9;6;1;K. Coulibaly
23-24;4;Championat de France;Domicile;Defaite;Bourges;;Banc;M. Akoa Makani;20;33;0,55;20,55;4;10;0,4;2;5;0,4;2;5;0,4;2;2;1;;;;;;;;12;0;1;1;3;3;0;0;0;1;1;-4;7;8;M. Akoa Makani
23-24;4;Championat de France;Domicile;Defaite;Bourges;;Banc;N. Desset;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;9;N. Desset
23-24;4;Championat de France;Domicile;Defaite;Bourges;;Banc;S. Diarra;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;17;S. Diarra
23-24;4;Championat de France;Domicile;Defaite;Bourges;;Banc;J. Muzet;22;49;0,82;22,82;3;5;0,6;2;4;0,5;1;1;1;0;0;;;;;;;;;7;0;1;1;2;2;7;0;0;2;0;-7;13;21;J. Muzet
23-24;4;Championat de France;Domicile;Defaite;Bourges;;Banc;D. Balayera;13;5;0,08;13,08;0;2;0;0;1;0;0;1;0;0;2;0;;;;;;;;0;2;0;2;0;2;0;1;0;0;2;-1;-3;77;D. Balayera
23-24;4;Championat de France;Domicile;Defaite;Bourges;;Banc;TOTAUX EQUIPE;;;;;26;66;0,393939394;21;46;0,456521739;5;20;0,25;6;10;0,6;19;30;14;13;27;;9;63;12;14;26;11;14;11;2;2;14;15;0;55;;TOTAUX EQUIPE
23-24;5;Championat de France;Exterieur;Victoire;Roche Vendée;;Starter;K. Traylor;34;2;0,03;34,03;5;13;0,384615385;1;6;0,166666667;4;7;0,571428571;0;0;;;;;;;;;14;0;7;7;2;1;1;0;1;4;2;16;15;4;K. Traylor
23-24;5;Championat de France;Exterieur;Victoire;Roche Vendée;;Starter;M. Akoa Makani;32;1;0,02;32,02;7;9;0,777777778;4;5;0,8;3;4;0,75;1;1;1;;;;;;;;18;0;2;2;7;1;2;0;0;3;1;18;26;8;M. Akoa Makani
23-24;5;Championat de France;Exterieur;Victoire;Roche Vendée;;Starter;S. Thomas;24;31;0,52;24,52;6;11;0,545454545;6;11;0,545454545;0;0;;0;1;0;;;;;;;;12;2;8;10;2;2;3;1;1;4;2;18;20;20;S. Thomas
23-24;5;Championat de France;Exterieur;Victoire;Roche Vendée;Capitaine;Starter;C. Chabrier;33;59;0,98;33,98;4;8;0,5;2;4;0,5;2;4;0,5;2;2;1;;;;;;;;12;0;1;1;3;2;0;0;0;2;5;17;10;25;C. Chabrier(C)
23-24;5;Championat de France;Exterieur;Victoire;Roche Vendée;;Starter;M. Djaldi-Tabdi;16;52;0,87;16,87;5;9;0,555555556;5;7;0,714285714;0;2;0;0;3;0;;;;;;;;10;2;1;3;0;1;0;0;1;5;4;2;5;33;M. Djaldi-Tabdi
23-24;5;Championat de France;Exterieur;Victoire;Roche Vendée;;Banc;K. Coulibaly;13;54;0,9;13,9;2;5;0,4;2;3;0,666666667;0;2;0;0;0;;;;;;;;;4;1;2;3;0;1;0;0;0;2;1;6;3;1;K. Coulibaly
23-24;5;Championat de France;Exterieur;Victoire;Roche Vendée;;Banc;N. Desset;0;53;0,88;0,88;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;-3;0;9;N. Desset
23-24;5;Championat de France;Exterieur;Victoire;Roche Vendée;;Banc;J. Muzet;19;5;0,08;19,08;1;3;0,333333333;1;2;0,5;0;1;0;2;2;1;;;;;;;;4;1;2;3;3;1;2;0;0;0;1;18;9;21;J. Muzet
23-24;5;Championat de France;Exterieur;Victoire;Roche Vendée;;Banc;D. Balayera;24;42;0,7;24,7;8;16;0,5;7;12;0,583333333;1;4;0,25;2;2;1;;;;;;;;19;2;3;5;0;1;1;1;0;4;2;18;17;77;D. Balayera
23-24;5;Championat de France;Exterieur;Victoire;Roche Vendée;;Banc;TOTAUX EQUIPE;;;;;38;74;0,513513514;28;50;0,56;10;24;0,416666667;7;11;0,636363636;25;38;12;25;27;26;14;93;9;27;36;17;13;9;2;3;24;18;0;104;;TOTAUX EQUIPE
23-24;6;Championat de France;Domicile;Victoire;Angers;;Starter;K. Traylor;30;12;0,2;30,2;3;8;0,375;1;4;0,25;2;4;0,5;4;4;1;;;;;;;;12;0;2;2;1;5;1;0;0;1;2;-6;6;4;K. Traylor
23-24;6;Championat de France;Domicile;Victoire;Angers;;Starter;M. Akoa Makani;32;8;0,13;32,13;7;14;0,5;7;11;0,636363636;0;3;0;0;0;;;;;;;;;14;0;4;4;4;2;3;0;0;2;2;4;16;8;M. Akoa Makani
23-24;6;Championat de France;Domicile;Victoire;Angers;;Starter;S. Thomas;20;16;0,27;20,27;9;13;0,692307692;9;13;0,692307692;0;0;;0;0;;;;;;;;;18;0;4;4;1;3;2;0;0;3;1;0;18;20;S. Thomas
23-24;6;Championat de France;Domicile;Victoire;Angers;Capitaine;Starter;C. Chabrier;32;14;0,23;32,23;0;1;0;0;1;0;0;0;;4;8;0,5;;;;;;;;4;1;1;2;1;3;2;0;0;4;5;9;1;25;C. Chabrier(C)
23-24;6;Championat de France;Domicile;Victoire;Angers;;Starter;M. Djaldi-Tabdi;23;47;0,78;23,78;3;8;0,375;3;7;0,428571429;0;1;0;0;0;;;;;;;;;6;2;5;7;2;1;1;2;2;2;3;-1;12;33;M. Djaldi-Tabdi
23-24;6;Championat de France;Domicile;Victoire;Angers;;Banc;K. Coulibaly;20;27;0,45;20,45;4;12;0,333333333;4;11;0,363636364;0;1;0;4;4;1;;;;;;;;12;4;2;6;0;2;1;0;0;2;5;10;9;1;K. Coulibaly
23-24;6;Championat de France;Domicile;Victoire;Angers;;Banc;N. Guillaume;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;7;N. Guillaume
23-24;6;Championat de France;Domicile;Victoire;Angers;;Banc;N. Desset;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;9;N. Desset
